Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
8/08/2008;518.25;544;546;513.75;147.16K;-4.38%
7/08/2008;542;529;544.5;523.25;132.53K;2.70%
6/08/2008;527.75;544;549.5;522.25;164.29K;-3.17%
5/08/2008;545;553.25;567.25;536.25;176.80K;-1.89%
4/08/2008;555.5;580;584.5;555;121.82K;-5.04%
1/08/2008;585;609;609.75;581.5;123.95K;-3.70%
31/07/2008;607.5;622;623.25;605;112.86K;-2.21%
30/07/2008;621.25;617.75;624.75;606.25;107.55K;1.26%
29/07/2008;613.5;601.5;616.25;589.75;114.61K;2.04%
28/07/2008;601.25;604.25;610;594;106.03K;0.80%
25/07/2008;596.5;592.25;604.5;588;87.73K;0.76%
24/07/2008;592;590.25;603.25;580.5;133.15K;0.25%
23/07/2008;590.5;593;608;562.75;205.37K;-0.30%
22/07/2008;592.25;608.5;613;590;155.90K;-2.63%
21/07/2008;608.25;625.75;629;602.75;176.34K;-3.22%
18/07/2008;628.5;649.25;656.25;627;147.03K;-3.31%
17/07/2008;650;677.25;682.25;648;143.41K;-4.02%
16/07/2008;677.25;666;679;657;142.82K;1.57%
15/07/2008;666.75;680;691;661.5;155.77K;0.45%
14/07/2008;663.75;678;696;662;54.92K;-3.94%
11/07/2008;691;689;697.5;677;70.84K;0.66%
10/07/2008;686.5;695;697.25;683.5;55.10K;-1.19%
9/07/2008;694.75;705;707.75;687;68.57K;-1.38%
8/07/2008;704.5;714;714;684;129.11K;-3.19%
7/07/2008;727.75;745.25;745.25;727.75;38.19K;-3.96%
3/07/2008;757.75;761;763.5;742.25;58.89K;-0.43%
2/07/2008;761;733;762.25;727.5;91.61K;3.93%
1/07/2008;732.25;733;735.5;716.25;91.76K;-0.75%
30/06/2008;737.75;766.5;773;737.75;92.85K;-3.91%
27/06/2008;767.75;767.5;779;760.25;109.95K;-0.07%
26/06/2008;768.25;748.5;774.5;744.75;108.41K;3.19%
25/06/2008;744.5;725.25;745.25;722.75;66.71K;2.41%
24/06/2008;727;742.75;743.5;723.75;88.60K;-1.59%
23/06/2008;738.75;730;740.75;718.25;54.68K;0.44%
20/06/2008;735.5;741;752;731.75;61.55K;-0.84%
19/06/2008;741.75;760.25;767.5;731.75;1.25K;-2.43%
18/06/2008;760.25;758;768;746.75;54.48K;0.50%
17/06/2008;756.5;743.75;758;739.5;68.55K;1.31%
16/06/2008;746.75;749.5;774;738.5;59.30K;0.13%
13/06/2008;745.75;724.5;751.5;715;89.06K;3.18%
12/06/2008;722.75;728.25;738.5;710;103.00K;0.84%
11/06/2008;716.75;686.75;716.75;686.75;44.66K;4.37%
10/06/2008;686.75;670;687;668.5;76.79K;2.42%
9/06/2008;670.5;672;685.25;662;60.89K;1.02%
6/06/2008;663.75;655.5;676;654.5;103.80K;1.18%
5/06/2008;656;628;656.25;628;58.64K;4.50%
4/06/2008;627.75;621;628.25;616;33.29K;1.05%
3/06/2008;621.25;623.25;631.5;615;37.80K;-1.23%
2/06/2008;629;610.75;631;609;33.87K;2.69%
30/05/2008;612.5;594.5;616;590;34.05K;2.90%
29/05/2008;595.25;605.25;607.75;586;45.37K;-1.69%
28/05/2008;605.5;606.25;609.25;598;29.65K;-0.90%
27/05/2008;611;614;619.75;605.5;15.13K;-0.29%
23/05/2008;612.75;607.5;614.5;606;23.86K;0.70%
22/05/2008;608.5;619;623.5;607.5;29.61K;-1.82%
21/05/2008;619.75;601.75;622.5;601.75;12.74K;2.91%
20/05/2008;602.25;600.25;615.5;599;14.81K;0.50%
19/05/2008;599.25;598.5;605.75;594.5;14.81K;-0.70%
16/05/2008;603.5;611;620.25;600.25;15.74K;-1.27%
15/05/2008;611.25;608.25;612;597.75;18.67K;2.52%
14/05/2008;596.25;607.75;607.75;595.25;94.81K;-1.81%
13/05/2008;607.25;614.25;614.75;595;141.46K;-1.22%
12/05/2008;614.75;627.25;631.5;613.75;111.95K;-2.30%
9/05/2008;629.25;629.5;639;623.25;140.74K;-0.16%
8/05/2008;630.25;613.5;634;612.5;146.34K;2.81%
7/05/2008;613;606.25;618;606.25;117.08K;1.11%
6/05/2008;606.25;597.5;622.25;595;177.18K;2.06%
5/05/2008;594;616.25;618.75;584;161.54K;-3.18%
2/05/2008;613.5;615;624.25;611.25;129.19K;-0.61%
1/05/2008;617.25;614;618.75;603;144.70K;0.82%
30/04/2008;612.25;606.25;615.75;603.5;157.43K;1.28%
29/04/2008;604.5;620;624;600.25;201.59K;-1.47%
28/04/2008;613.5;599.5;614.5;590.5;164.40K;3.85%
25/04/2008;590.75;589;606.5;579.25;143.15K;0.21%
24/04/2008;589.5;601.5;604.5;585.5;177.66K;-2.00%
23/04/2008;601.5;607.5;610.5;599.5;100.15K;-1.03%
22/04/2008;607.75;597;615;590.75;137.59K;2.36%
21/04/2008;593.75;610.75;610.75;583;135.68K;-3.14%
18/04/2008;613;616.75;619.5;603.75;84.90K;-0.65%
17/04/2008;617;617;623;611.75;90.12K;0.00%
16/04/2008;617;619;622.5;613.25;73.91K;-0.40%
15/04/2008;619.5;605.75;622.75;605.75;120.39K;2.44%
14/04/2008;604.75;600.5;608;592.5;90.33K;1.21%
11/04/2008;597.5;607.5;611;596;92.71K;-1.65%
10/04/2008;607.5;617.75;625;606;97.83K;-1.70%
9/04/2008;618;604.5;628.75;604.5;103.99K;2.28%
8/04/2008;604.25;601.5;607;599.5;103.34K;0.17%
7/04/2008;603.25;609;614;600.25;88.65K;-1.31%
4/04/2008;611.25;612.5;614.75;608.75;43.95K;-0.37%
3/04/2008;613.5;608.75;615.75;603.5;49.58K;0.70%
2/04/2008;609.25;596.75;612.25;595;74.25K;1.88%
1/04/2008;598;582;600.75;574.5;162.25K;2.75%
31/03/2008;582;572.25;600.75;569.75;197.37K;1.44%
28/03/2008;573.75;566;575;560;68.33K;1.15%
27/03/2008;567.25;562;570;558.75;51.45K;0.40%
26/03/2008;565;560;573.25;554.25;71.60K;1.44%
25/03/2008;557;537.75;557;536.75;58.50K;3.72%
24/03/2008;537;521.5;537.5;515;83.26K;3.42%
20/03/2008;519.25;537;538.25;519.25;152.80K;-3.71%
19/03/2008;539.25;559.25;561;539.25;102.44K;-3.58%
18/03/2008;559.25;546;562;540.5;52.55K;1.45%
17/03/2008;551.25;571.75;579.25;551.25;48.51K;-1.43%
14/03/2008;559.25;568;575;549.5;240.05K;-1.80%
13/03/2008;569.5;566.75;579.5;563;184.90K;0.40%
12/03/2008;567.25;570.5;572.75;561;185.11K;-0.92%
11/03/2008;572.5;566.25;579.5;558;272.94K;1.19%
10/03/2008;565.75;542;566.5;527.25;309.79K;3.38%
7/03/2008;547.25;565.75;566.5;547.25;169.98K;-3.53%
6/03/2008;567.25;569.5;574;557.25;238.82K;0.04%
5/03/2008;567;555.75;574.25;551.25;323.05K;2.25%
4/03/2008;554.5;566.25;572.25;546.5;320.51K;-2.12%
3/03/2008;566.5;556;573.75;555;225.58K;1.80%
29/02/2008;556.5;554;559.75;552;253.35K;0.04%
28/02/2008;556.25;537.5;557.25;533.75;221.55K;3.39%
27/02/2008;538;543.25;546;531.25;140.77K;-1.10%
26/02/2008;544;546.5;552.75;527;171.96K;-0.55%
25/02/2008;547;535;555;530.5;167.46K;2.24%
22/02/2008;535;537;538;531.75;84.20K;-0.47%
21/02/2008;537.5;535.5;541.5;529.25;142.05K;0.28%
20/02/2008;536;532.5;536.5;526;132.78K;0.66%
19/02/2008;532.5;526.75;536.75;526.25;118.27K;1.04%
15/02/2008;527;522.75;529;522;81.88K;0.81%
14/02/2008;522.75;509;524.75;509;117.01K;2.55%
13/02/2008;509.75;509;511;505;120.26K;-0.24%
12/02/2008;511;515.75;518.75;507.25;109.17K;-1.11%
11/02/2008;516.75;520.75;524.5;503.25;103.85K;-0.82%
8/02/2008;521;513.5;529.5;513.5;145.41K;1.71%
7/02/2008;512.25;513;516.75;503.5;105.51K;-0.39%
6/02/2008;514.25;521.25;541;512.5;82.10K;-1.44%
5/02/2008;521.75;522;524;517.25;57.85K;-0.19%
4/02/2008;522.75;513.25;523;512.75;37.72K;1.85%
1/02/2008;513.25;514;521.5;511.25;60.18K;0.00%
31/01/2008;513.25;510;517;503.75;40.27K;0.59%
30/01/2008;510.25;512.75;513.75;506;34.18K;-0.49%
29/01/2008;512.75;514.5;519;508.75;26.97K;-0.29%
28/01/2008;514.25;508.5;515.5;502.25;30.65K;0.69%
25/01/2008;510.75;502.25;516;502.25;38.96K;1.90%
24/01/2008;501.25;482.25;501.25;482.25;34.38K;4.16%
23/01/2008;481.25;499.75;505.5;481.25;48.60K;-3.99%
22/01/2008;501.25;504;510.25;490.5;53.82K;-1.81%
18/01/2008;510.5;513.5;514.75;507;25.49K;-0.83%
17/01/2008;514.75;514;525.75;512.5;5.87K;0.00%
16/01/2008;514.75;517;517;508.5;5.00K;-1.29%
15/01/2008;521.5;521.75;531;517;12.81K;-0.52%
14/01/2008;524.25;514.75;526.25;514.75;7.42K;3.56%
11/01/2008;506.25;486;506.25;485.5;3.07K;4.11%
10/01/2008;486.25;488.75;489.75;482.75;24.95K;-0.56%
9/01/2008;489;489;493.25;487;25.10K;-0.20%
8/01/2008;490;477;491.25;476.75;21.80K;2.62%
7/01/2008;477.5;476.75;480;473.5;15.23K;-0.10%
4/01/2008;478;476;480;470.25;19.67K;0.26%
3/01/2008;476.75;473.25;479.5;472;16.41K;0.69%
2/01/2008;473.5;466.75;480.5;466.75;17.80K;1.45%
31/12/2007;466.75;462.5;468;459;8.39K;0.76%
28/12/2007;463.25;464.25;468.25;463;14.26K;-0.59%
27/12/2007;466;462;466.5;461.5;11.29K;0.70%
26/12/2007;462.75;459;465.75;457.5;9.78K;1.76%
24/12/2007;454.75;451.75;455.25;451;3.19K;0.22%
21/12/2007;453.75;447.5;458.25;447.25;16.19K;1.28%
20/12/2007;448;444.75;448.75;442.5;14.97K;0.62%
19/12/2007;445.25;441.75;447.5;441.25;18.66K;0.56%
18/12/2007;442.75;449;449.25;442;16.64K;-1.56%
17/12/2007;449.75;448.25;453.75;442.75;16.17K;2.62%
14/12/2007;438.25;434.25;440;433;97.14K;0.75%
